spill_id,area_km2,confidence,slick_type,season,wind_speed_kts,wave_height_m,lat,lon
SPILL-0040,13.630545105765076,0.8060800761205874,Bunker Fuel,NE Monsoon,9.564162999796459,0.1337531694199253,21.57299036351576,80.08518589932866
SPILL-0041,7.304606008921783,0.875158077082969,Biogenic,NE Monsoon,6.452534708307969,1.283260731757155,11.97020510654576,89.58868806286362
SPILL-0042,5.326992869485389,0.8521705846944331,Bunker Fuel,Pre-Monsoon,10.851806149713527,2.071861740756239,14.230615871681238,82.71828805328299
SPILL-0043,4.343958090246492,0.9138229442418673,Bunker Fuel,Pre-Monsoon,10.607212436020138,0.574456154360621,9.941465691075894,77.38324769799004
SPILL-0044,1.1896103429412956,0.7668223107571569,Bunker Fuel,NE Monsoon,10.504024966127766,1.7932535020060458,16.161701066136523,75.14458888814676
SPILL-0045,2.7405849164254974,0.831483578861713,Crude Oil,Pre-Monsoon,16.94956284869677,4.005078194462517,11.210248232739614,73.08057727715219
SPILL-0046,3.6447849020796714,0.7635077362261078,Biogenic,Post-Monsoon,10.734432699290945,0.2734352917360957,10.104888676576401,87.04495478444242
SPILL-0047,19.35274846338971,0.9468456581582976,Bunker Fuel,Pre-Monsoon,4.187530883115519,0.8891160932425628,14.748589426689685,77.6635126705757
SPILL-0048,8.82845580256133,0.9493213237766873,Bilge Sheen,SW Monsoon,7.160147026663564,0.40616084026686466,7.082586987406312,80.78188655501877
SPILL-0049,0.8699285728302679,0.7460874300565289,Crude Oil,SW Monsoon,9.491393278433987,1.8892001318609688,7.11496048973838,80.30813700002955
SPILL-0050,8.64077576442311,0.6134718346008601,Crude Oil,SW Monsoon,11.04099787194889,1.0341442091275739,10.286032136527867,82.43197573082828
SPILL-0051,3.9606553006652088,0.6950742745563656,Crude Oil,Post-Monsoon,14.514187388359463,1.208057421399931,7.550820437512317,89.6394286406138
SPILL-0052,2.873083374711007,0.5,Bilge Sheen,NE Monsoon,11.093378695874645,1.9188752633412793,8.62038631196037,92.51848358958574
SPILL-0053,11.856116772349083,0.909846244881368,Bunker Fuel,NE Monsoon,2.266871555937355,0.6049586351061365,12.082909740081273,78.18960521434542
SPILL-0054,18.804561525603162,0.5,Bilge Sheen,SW Monsoon,4.555524518903566,2.9593970551355584,19.038785193697194,88.68797305265758
SPILL-0055,16.85096846859692,0.6575531600217344,Bunker Fuel,Post-Monsoon,15.08485963193682,0.9137854049464573,15.580729650539512,87.11319486636795
SPILL-0056,2.4033430952758192,0.8163449074943117,Biogenic,NE Monsoon,9.332325304947094,0.20630593390718205,14.690015889346245,82.33822378638934
SPILL-0057,4.305384232730368,0.7133202419572728,Crude Oil,Post-Monsoon,11.667525879483705,1.4284749413956654,11.402332348121824,91.90117859029833
SPILL-0058,8.7092856671424,0.7676412776059969,Bilge Sheen,Pre-Monsoon,8.612858093389141,1.8915598151087456,20.976305791492244,73.01186288821008
SPILL-0059,17.69177141780275,0.5145489775450864,Bilge Sheen,NE Monsoon,7.140682359230479,0.45709385375485234,12.955225618557876,70.73160525774054
SPILL-0060,3.571223800718048,0.8755980267159307,Bilge Sheen,Post-Monsoon,8.810416345674401,2.3353979766160347,8.306391501936572,89.34904917388555
SPILL-0061,4.932150627393609,0.7445070044944053,Bilge Sheen,SW Monsoon,11.750285800165928,2.8391827752373997,16.25599774176702,78.9787454158437
SPILL-0062,1.7914610726157676,0.6990364619819274,Bilge Sheen,Pre-Monsoon,10.686575560541254,0.38905675148455726,8.70757590214902,89.17422135517651
SPILL-0063,1.6228319064459023,0.9759161137683459,Bunker Fuel,NE Monsoon,18.149005554977457,4.926836546738087,12.17834714202538,90.32725512988537
SPILL-0064,14.787443442787408,0.7144787732314659,Crude Oil,Post-Monsoon,3.6102187742136476,0.1819807084566066,14.611179080767133,69.56143984047678
SPILL-0065,26.892946260641285,0.9672298299969009,Crude Oil,Pre-Monsoon,3.997708499798059,0.2707995795776109,20.113337870277636,90.08661907465152
SPILL-0066,5.58893564847956,0.7070122319269116,Biogenic,Pre-Monsoon,9.264834374461682,0.24433980032108604,14.40319870510178,79.20797638423555
SPILL-0067,18.244910924347362,0.6764013078226409,Bunker Fuel,Post-Monsoon,14.608797404376961,2.693062937020959,17.533881490474965,80.76081222510581
SPILL-0068,9.005176940303262,0.9234031265366642,Bilge Sheen,SW Monsoon,16.433561533330725,1.274594866241644,21.892252584986057,83.66481277733025
SPILL-0069,2.975369609994914,0.6988933727267883,Bunker Fuel,Post-Monsoon,7.326685477959417,0.19799715150036454,8.972336798469724,91.15956516825217
SPILL-0070,9.002795732646367,0.882398596966844,Crude Oil,Pre-Monsoon,1.1152797560957177,0.6964754338678463,11.120972882792792,68.4779023607441
SPILL-0071,32.84633671254899,0.9183547884749695,Crude Oil,Post-Monsoon,7.4816701100706,1.1463436026575542,12.918641133964696,79.92108670794542
SPILL-0072,5.815875636335064,0.8943324967446381,Bilge Sheen,NE Monsoon,13.43605677219764,0.10458483040038881,13.32742267808247,85.19305106076402
SPILL-0073,33.82188307984507,0.7503971878238131,Bunker Fuel,Pre-Monsoon,10.566975347052935,2.568726528410728,13.165316128983186,86.06767394245571
SPILL-0074,0.3390120540722088,0.8404326202330067,Crude Oil,Post-Monsoon,14.915657217127052,1.9531438613443295,20.614165038348325,85.3133107884277
SPILL-0075,14.94075561122204,0.8594774086939655,Bunker Fuel,Post-Monsoon,20.547110951828632,0.8443383936982033,17.710489667002847,71.36087823520305
SPILL-0076,6.657551504989555,0.5037685986614288,Crude Oil,NE Monsoon,9.664303220455208,4.0981103076601055,16.118578211360557,75.48488970929203
SPILL-0077,4.353986727614005,0.8168994157434506,Bunker Fuel,Post-Monsoon,8.025255710443789,0.6490490724352738,11.640590767941731,76.96788813542534
SPILL-0078,6.6921610855022085,0.9112869836595546,Crude Oil,SW Monsoon,5.868151823496316,4.9705024517414085,19.35685576331942,88.11093019198762
SPILL-0079,0.6795490883977405,0.9316659205184225,Bilge Sheen,Post-Monsoon,3.9806792016049735,1.3228552459616267,21.325907672274834,74.96899681036382
SPILL-0080,4.751027561457394,0.9059672468971148,Crude Oil,NE Monsoon,3.2172424651268168,1.2083492513922252,19.3179742382534,73.26762409668008
SPILL-0081,8.960480283889591,0.8123730395927837,Bunker Fuel,Post-Monsoon,6.866006969501234,0.21776135484796172,7.023476577872094,91.9362004759524
SPILL-0082,30.743649395982036,0.9095729019436287,Crude Oil,Pre-Monsoon,19.003186331929953,2.5637503489056668,16.546020552751106,68.22158212783673
SPILL-0083,3.420896871758407,0.7819541011347565,Crude Oil,NE Monsoon,15.735903515920628,0.6692694376202702,7.767030721631511,92.94552139204946
SPILL-0084,2.485955361111005,0.9603515073562319,Bunker Fuel,Pre-Monsoon,7.786515318700627,0.21241889337922126,10.864108305005828,84.9205324714349
SPILL-0085,3.4836035192061283,0.9067459208877068,Bunker Fuel,SW Monsoon,31.87430321000609,0.015225202947522748,7.8928705052165755,88.71173248622793
SPILL-0086,16.559208128264785,0.7870788626583927,Bunker Fuel,Pre-Monsoon,7.179179567306859,0.9845105300566508,16.056931794240818,75.36548490865484
SPILL-0087,8.685250313406613,0.8023272280649001,Crude Oil,Post-Monsoon,21.62909689296029,0.8994061375902037,17.2988487023891,68.3578819416765
SPILL-0088,3.3779322970143237,0.8406013216211312,Bilge Sheen,Post-Monsoon,24.462924468451796,1.5247918136965128,8.717314570988577,86.44673796403825
SPILL-0089,10.639720092000951,0.8469917023937946,Bilge Sheen,Post-Monsoon,13.962120183008285,2.6515483268825135,12.757583245674692,88.8536149250169
SPILL-0090,6.731414529648392,0.9128365435653715,Bilge Sheen,Pre-Monsoon,6.824006609210664,0.09928416021665938,13.843547634333131,86.51190329883798
SPILL-0091,17.557996542516925,0.966454527606869,Crude Oil,SW Monsoon,8.453919521934893,1.577869552512711,12.53579532641375,71.57125718252097
SPILL-0092,2.794747036355367,0.7475349602605027,Bunker Fuel,SW Monsoon,11.919040570846459,0.24903719298632299,8.815375007277895,86.83569805642422
SPILL-0093,4.218888221608227,0.8036712974218403,Crude Oil,Post-Monsoon,4.065152881847949,2.34381102308227,13.284216852812131,87.22306955269103
SPILL-0094,3.9301635136982096,0.7006113394360783,Crude Oil,Pre-Monsoon,5.495608741709725,2.051531057533205,18.267670717126272,84.46351289175138
SPILL-0095,1.2094111122573419,0.7161575422284927,Biogenic,Post-Monsoon,5.185538539045675,0.9339070011589206,8.065114967998833,87.15289831988966
SPILL-0096,8.379031246521354,0.8305412140275712,Crude Oil,Post-Monsoon,14.57008408799766,1.486454331974475,8.202700211228551,89.1480359919433
SPILL-0097,8.061993023977834,0.7644582258494977,Bunker Fuel,SW Monsoon,20.437410584296025,0.4528657807336757,12.321569377539763,83.34010285593646
SPILL-0098,6.083771415696597,0.7743872503685104,Bunker Fuel,Pre-Monsoon,16.085756126674987,0.7645011441473539,21.125885674283875,70.21511784924198
SPILL-0099,4.67371450757515,0.7718115452704268,Bilge Sheen,NE Monsoon,18.585287966898935,2.0687206871507553,17.02858970084371,80.19069524168027
SPILL-0100,1.2751861701366145,0.7469716014287713,Bunker Fuel,SW Monsoon,6.447630577871175,0.7377915821088991,17.18004935008847,69.94123336679013
SPILL-0101,3.808708460629104,0.6816557568946107,Crude Oil,NE Monsoon,8.694712403027207,0.5314233554238675,12.428799862567974,78.18857577581078
SPILL-0102,4.149608663400763,0.9745958457335323,Crude Oil,SW Monsoon,9.110690121019118,0.8179662649018371,15.904911868128076,78.17766222814069
SPILL-0103,2.503012493521855,0.7546717036017895,Bunker Fuel,SW Monsoon,13.930220459764325,2.1140531943209084,7.1519677604161505,69.65024610350603
SPILL-0104,5.066173085825108,0.8168917655436521,Crude Oil,SW Monsoon,6.991200916028449,0.4899373685572004,16.541440696143134,76.72051334923698
SPILL-0105,9.435280824457305,0.8849560951746372,Bunker Fuel,Post-Monsoon,17.947608245845856,0.2290463027295547,20.69930421364355,70.77495246978287
SPILL-0106,48.173279076714245,0.811389296041004,Crude Oil,SW Monsoon,24.089487383816262,1.4938121780823403,16.188602025172287,88.20588025023055
SPILL-0107,7.33044038655536,0.9327540707459235,Crude Oil,SW Monsoon,14.33958059493359,2.0982897279418773,20.105478901995177,91.69220064911177
SPILL-0108,8.030970900436694,0.7590244254746095,Bunker Fuel,NE Monsoon,8.455982917494163,0.1272828913177061,17.859595831991406,69.80791188144846
SPILL-0109,5.573980845525152,0.6539215270344453,Crude Oil,SW Monsoon,6.070382995720785,0.32912546196976233,8.808376246055353,91.87788018229253
SPILL-0110,0.7329715896659658,0.8252957384880197,Bunker Fuel,NE Monsoon,5.194031264890351,0.18374224087300217,20.536799609287627,81.06441498341863
SPILL-0111,5.875756025872397,0.6489370211851856,Bilge Sheen,NE Monsoon,2.288129097400237,0.5131450338672674,7.996657665336623,75.48914194884685
SPILL-0112,6.464031736484298,0.7044855738777498,Bilge Sheen,Post-Monsoon,9.28573232299144,0.7181704175042546,15.009512088216457,69.9215518819041
SPILL-0113,90.88239642459256,0.9816867824924621,Crude Oil,Post-Monsoon,8.958772934280818,1.6579328333805872,9.132056856901865,80.51560670176045
SPILL-0114,4.895923591322741,0.8597816344301037,Crude Oil,Post-Monsoon,17.332274990171626,1.2637275906426018,7.175599160963561,87.86288861226872
SPILL-0115,8.42920175517923,0.7321790888755211,Crude Oil,SW Monsoon,7.293342341904126,1.1640367384187171,13.330513901914586,85.67716193166746
SPILL-0116,5.82300850431865,0.9214484332910367,Bunker Fuel,SW Monsoon,9.611848301558737,0.5213320456883651,11.425610614812344,69.25565028659935
SPILL-0117,1.672725209924526,0.6588142525143013,Bilge Sheen,Pre-Monsoon,12.620986830280124,2.21000381404117,14.290007406964046,69.82254588419758
SPILL-0118,21.26590521206965,0.9020920071809698,Crude Oil,SW Monsoon,14.205847329836674,0.7647718128527113,15.657998301018262,78.07183206581593
SPILL-0119,13.833958577981841,0.8080552986406523,Biogenic,SW Monsoon,16.222933281052818,4.641890899913869,7.65608608463421,75.38226235119858
SPILL-0120,14.44192076733793,0.883112939748047,Crude Oil,NE Monsoon,11.893324425610908,1.2066124524117272,8.845049426856185,73.80960807640119
SPILL-0121,2.2248150748245905,0.9069095320037357,Bunker Fuel,SW Monsoon,4.240297729908816,0.1619734286172303,15.37963594675638,75.02511247271784
SPILL-0122,28.305998463495506,0.8884235826238206,Bilge Sheen,SW Monsoon,13.496210666623302,1.3530719334129064,12.147510297589873,88.08706858242212
SPILL-0123,1.2942920044375679,0.7730660157179158,Bilge Sheen,SW Monsoon,6.952638149142651,0.47183603630353227,17.93760231324172,91.23070134079634
SPILL-0124,11.536810116792491,0.7250305689057984,Bilge Sheen,Post-Monsoon,20.97181270545531,1.3912858368298637,16.784374728879094,78.12756736318916
SPILL-0125,67.32294996431466,0.7962466830487246,Bilge Sheen,SW Monsoon,10.80621620390427,0.08662188608345318,19.684065444848603,90.65277505331242
SPILL-0126,2.034825452230687,0.5,Crude Oil,Post-Monsoon,12.317808624347329,0.23067382855094581,17.38739240003838,76.03739253119704
SPILL-0127,3.2448609459059568,0.8018229051908762,Bilge Sheen,Post-Monsoon,38.283422072717215,2.3233428612217564,13.448966160852223,79.9109246585948
SPILL-0128,6.750499496286091,0.8174162605122207,Crude Oil,Pre-Monsoon,16.382958799788646,0.3092502519681419,17.094499335916485,73.65072494539999
SPILL-0129,3.477024086814759,0.82162354975919,Bilge Sheen,Post-Monsoon,13.355115516735918,2.1771088945353982,11.130717613831278,84.0119010543961
SPILL-0130,1.0988566452464288,0.7664636999282008,Bunker Fuel,Pre-Monsoon,9.787595250976006,0.39299896725449673,11.59470248167319,92.47452787937023
SPILL-0131,6.5235536922984565,0.8828301445701409,Bilge Sheen,NE Monsoon,4.50164124164349,1.2356265213002817,18.8347773988119,83.08732740108447
SPILL-0132,1.880365014982226,0.6415102847365672,Bunker Fuel,NE Monsoon,9.358758257444407,1.4215948421155664,13.696292746023733,76.94535210283873
SPILL-0133,10.185362837105815,0.8085712344785698,Bunker Fuel,NE Monsoon,6.019786758404585,0.8625389775462594,18.975705107775287,84.19543614976321
SPILL-0134,2.200387194421422,0.8211782947327776,Bunker Fuel,Post-Monsoon,25.715006427250856,0.4371486602267785,19.336335605024175,71.07301696163469
SPILL-0135,33.27904253373943,0.8687519658844262,Bilge Sheen,Pre-Monsoon,13.457915031825024,0.28689031219762295,19.863435064919255,90.21647700663496
SPILL-0136,2.5559433645618275,0.8430423657009806,Crude Oil,NE Monsoon,20.5477175566433,0.040503143052672864,20.74952853761811,80.5770987694959
SPILL-0137,4.244959725373399,0.8161593347753511,Crude Oil,Pre-Monsoon,7.158791512223204,0.43479433428145114,13.464778307699444,79.23374355099105
SPILL-0138,14.803578455924546,0.7630687220534084,Crude Oil,NE Monsoon,6.317284411524371,1.270679695310664,11.783002274817083,82.64661971133798
SPILL-0139,1.5621284024663535,0.8132525345214474,Crude Oil,Pre-Monsoon,15.486290698719163,3.342659335091249,15.732981198911707,83.61959656973507
SPILL-0140,7.7695008998626935,0.9684744668469131,Bilge Sheen,SW Monsoon,5.856364891014075,2.459435119315679,12.567586351564414,69.79439515566283
SPILL-0141,25.479062327944675,0.9828922602148067,Crude Oil,NE Monsoon,8.056765804359927,1.7432532296968535,16.016112502003494,85.06543053058506
SPILL-0142,1.0322784452779115,0.926795670781335,Biogenic,SW Monsoon,26.390949388952524,1.8639376120964415,17.58378793965737,74.04829200788824
SPILL-0143,7.411977289388261,0.8291550151205761,Crude Oil,NE Monsoon,8.263409104972231,1.3122956207060077,17.326075277382053,85.84881581266474
SPILL-0144,8.05160196643064,0.7942002133162785,Crude Oil,NE Monsoon,3.8254220475285905,0.3617913759567242,12.61829330530182,88.56336985960492
SPILL-0145,14.296362852780563,0.6692906415564626,Bilge Sheen,SW Monsoon,2.8037645462197975,2.8527061106341085,9.502903025481292,88.098962688813
SPILL-0146,1.5517048318877518,0.8709200279388827,Bilge Sheen,Pre-Monsoon,3.4824565729606665,1.3330610609040825,13.457940076933113,81.81252418519723
SPILL-0147,1.4155210911601803,0.7470465080386747,Bunker Fuel,SW Monsoon,21.221919639082905,0.9863789854636564,9.138912161228632,81.00424730776878
SPILL-0148,10.741725338040599,0.6090135491254193,Bunker Fuel,SW Monsoon,7.452760224801059,0.14117543746111758,20.351455527757125,71.5718990334853
SPILL-0149,8.387002118172594,0.8175774232616072,Bilge Sheen,Post-Monsoon,37.621449541561965,0.7109972680607245,12.188161911067862,87.38365376007839
SPILL-0150,7.968865492104099,0.9780403352985493,Crude Oil,Post-Monsoon,24.243194729138366,0.7402197897635946,9.316896208349856,74.78523451116786
SPILL-0151,8.855980827137984,0.656524643015203,Biogenic,NE Monsoon,29.868716837819562,2.399103830228357,7.3817163985862635,80.41738557044866
SPILL-0152,2.863294274685353,0.8541252898934707,Biogenic,SW Monsoon,18.851516831762773,0.9493042787829171,16.687335794297265,75.10685232318792
SPILL-0153,7.810578766073122,0.8629934933124971,Bilge Sheen,NE Monsoon,15.02402686573756,0.5744184677370942,16.553534761821147,71.34570907499233
SPILL-0154,8.350986876058535,0.8212213306801999,Crude Oil,NE Monsoon,6.165120924615455,4.516340592422806,12.109062498719375,83.73894242229342
SPILL-0155,2.7571938463269854,0.8884297786708174,Bilge Sheen,Post-Monsoon,10.644639982289558,0.1408125595521102,8.075678332714766,69.35830087057259
SPILL-0156,47.10371922109134,0.6878823847099134,Crude Oil,NE Monsoon,15.892696028059476,0.658956838381602,13.144433423428481,86.716130853155
SPILL-0157,10.188057622327035,0.7837960956795701,Crude Oil,SW Monsoon,18.20259792641825,0.05151990996825769,11.668262425950903,75.93966988152792
SPILL-0158,1.6316081981837685,0.8323377039282357,Crude Oil,Post-Monsoon,4.8121165752201405,1.616045939595775,17.15680959602514,68.00336732511214
SPILL-0159,12.456081399796433,0.7045435504060081,Bunker Fuel,NE Monsoon,9.451034777734979,3.0023640373966534,16.086688741790354,80.77822848093075
SPILL-0160,2.0706243139563383,0.7222580941662287,Bilge Sheen,Post-Monsoon,10.135662205514459,0.39426709789682324,12.4689059229631,69.17129771319007
SPILL-0161,14.379348770772797,0.8117330799757707,Bilge Sheen,NE Monsoon,9.891014830041945,2.3452047546153953,10.268388313824852,74.9042389455225
SPILL-0162,21.638088902994742,0.7602096063149499,Bilge Sheen,Pre-Monsoon,5.277852715862029,0.4147433615019592,21.82053949233388,85.6744121863929
SPILL-0163,2.4528471449313543,0.7976848543608813,Bunker Fuel,SW Monsoon,27.939331549894398,2.899847741536765,13.810024317941723,69.56724054054665
SPILL-0164,17.456529153110342,0.9296955009716927,Crude Oil,Pre-Monsoon,9.254618161808555,1.6827226699346034,17.324113536703557,88.98346230890006
SPILL-0165,9.526325006481729,0.8715750932911466,Bunker Fuel,Post-Monsoon,5.546876373766328,1.9611333206117263,9.108294513675412,68.09549806646457
SPILL-0166,14.94334687939195,0.7524650962648775,Biogenic,NE Monsoon,28.319526344489578,0.021804775696997354,14.283845494890967,74.17059673004755
SPILL-0167,48.73864664167366,0.8443060332839621,Crude Oil,Post-Monsoon,24.25599675599667,3.9500699669236763,7.413050798041982,86.52260140380179
SPILL-0168,4.618514295879081,0.6387080224088971,Bilge Sheen,Pre-Monsoon,11.613650722341013,1.5564948625976196,14.581826768656748,75.90675374323267
SPILL-0169,2.6402938537610963,0.5577119956627995,Bunker Fuel,Post-Monsoon,2.7833619303210484,0.43618243367726756,21.460261106765536,70.54730970165033
SPILL-0170,2.27398574680273,0.8015770572622543,Bunker Fuel,Pre-Monsoon,7.902932951757107,2.122082845925889,12.763100694787003,77.00584797001069
SPILL-0171,2.466027821065539,0.8542356934788978,Bilge Sheen,Pre-Monsoon,3.272962081556767,0.3967428931287829,7.584940188623674,74.75983215961314
SPILL-0172,5.5577209305120885,0.9103738461696615,Bunker Fuel,NE Monsoon,14.385492939258977,2.4739581568972997,7.464336863790153,89.06779755401388
SPILL-0173,8.804537136399365,0.9139469378499362,Bilge Sheen,NE Monsoon,7.551725666417271,0.14332481097731306,12.819801399203042,75.83369793962858
SPILL-0174,8.201851153859058,0.9132752608437643,Biogenic,Post-Monsoon,10.487947596345785,1.459602600053024,9.40037404694791,87.72331179440017
SPILL-0175,15.02779631529329,0.9107535560891188,Bunker Fuel,SW Monsoon,26.93579597651403,0.9336580451607064,7.350281444922789,90.29680362026836
SPILL-0176,6.1367916993868,0.7793846295104664,Crude Oil,Pre-Monsoon,7.196766326547298,0.12182078583181143,18.34320420925265,78.84543548941323
SPILL-0177,29.930783069086317,0.7170951090743587,Bunker Fuel,Pre-Monsoon,14.031031868503215,0.3323182018659616,13.87784513322836,90.7485785963598
SPILL-0178,4.521652314898928,0.7622896339615496,Biogenic,SW Monsoon,16.493975630443646,0.014977930170033623,11.338671579589818,77.43295134907981
SPILL-0179,120.56464513732747,0.7732053071580459,Crude Oil,NE Monsoon,20.855676094863913,0.7590676519923384,20.50124774524721,92.10196041225271
SPILL-0180,12.039995697637183,0.8492574590031023,Bunker Fuel,Post-Monsoon,10.025746288787397,0.43018091380463336,8.742084403007883,70.23223811313932
SPILL-0181,2.3563803412888054,0.6185358380084961,Bunker Fuel,NE Monsoon,9.390819454911666,1.0946314204986862,21.338782434329786,85.17548166258106
SPILL-0182,1.8626836159043412,0.9225798988077273,Bilge Sheen,Pre-Monsoon,9.254649101403821,0.423284063934284,11.709500760660292,80.34535101142322
SPILL-0183,10.28534078536537,0.7038252385213876,Crude Oil,SW Monsoon,13.250729200541766,0.4278712747496089,20.32605508463022,77.69122013639118
SPILL-0184,4.731257087124197,0.7100607015043713,Bilge Sheen,Post-Monsoon,23.689423809392796,1.6313174673924313,16.044143147191924,83.81779696871503
SPILL-0185,13.268602678309508,0.8337697345899124,Biogenic,NE Monsoon,8.991897332499656,0.05920835188794643,19.40061039612231,85.59642729085827
